name,last_modified,isVersionOf
Institute of Paleoprimatology Human Paleontology Evolution and Paleoenvironments,2024-06-20,https://ror.org/0325zb480
Institut Interdisciplinaire de Neuroscience,2024-06-20,https://ror.org/032j53342
Carnot Institute Qualiment,2024-06-20,https://ror.org/032k75171
Laboratoire de Recherche Vasculaire Translationnelle,2024-06-20,https://ror.org/032q95r88
Instituto del Conurbano,2024-06-20,https://ror.org/032ry8695
Alfalah University,2024-06-20,https://ror.org/032tp8450
UMR Transfrontalière BioEcoAgro,2024-06-20,https://ror.org/032v67m28
Institut Français d'Études Anatoliennes,2024-06-20,https://ror.org/0331qyx19
Hôpital Sainte-Marguerite,2024-06-20,https://ror.org/0338wkj94
"Équipe de Recherche Interlangue : Mémoires, Identités, Territoires",2024-06-20,https://ror.org/0339jw085
European University of Brittany,2024-06-20,https://ror.org/033c46s90
Centre d'études sur la sécurité internationale et les coopérations européennes,2024-06-20,https://ror.org/033d95m27
"UMR BIOdiversity, GEnes & Communities",2024-06-20,https://ror.org/033ebya06
"Sciences, Normes, Démocratie",2024-06-20,https://ror.org/033eqsk67
Institut National Polytechnique de Toulouse,2024-06-20,https://ror.org/033p9g875
Fonctionnement et Conduite des Systèmes de Culture Tropicaux et Méditerranéens,2024-06-20,https://ror.org/033x0mt18
"Chimie, Structures et Propriétés de Biomatériaux et d'Agents Thérapeutiques",2024-06-20,https://ror.org/0343fpq57
École Supérieure de Commerce de Toulouse,2024-06-20,https://ror.org/0349y2q65
Laboratoire de Physique des deux infinis Bordeaux,2024-06-20,https://ror.org/034a4bk84
Centre d'Immunophénomique,2024-06-20,https://ror.org/034bena10
"Bases de données sur la Biodiversité, Ecologie, Environnement et Sociétés",2024-06-20,https://ror.org/034gk7456
"National Institute of Technology, Nara College",2024-06-20,https://ror.org/034jd0m14
Institut national de l'environnement industriel et des risques,2024-06-20,https://ror.org/034yrjf77
Olga Mayenfisch Stiftung,2024-06-20,https://ror.org/034zk5h49
Centre de droit privé fondamental,2024-06-20,https://ror.org/03597ek14
Agence Parisienne du Climat,2024-06-20,https://ror.org/0359qxb80
Navy and Marine Corps Force Health Protection Command,2024-06-20,https://ror.org/035agn614
University of Copenhagen,2024-06-20,https://ror.org/035b05819
Laboratoire de Chimie Agro-Industrielle,2024-06-20,https://ror.org/035emn182
Institut Superieur de Gestion,2024-06-20,https://ror.org/035fsmk47
Centre de Sociologie des Organisations,2024-06-20,https://ror.org/035mqrn57
Aix-Marseille Université,2024-06-20,https://ror.org/035xkbk20
Biology of Extremophiles Laboratory,2024-06-20,https://ror.org/036mest28
Laboratoire de recherche en droit,2024-06-20,https://ror.org/036tyjs84
RIATE - Centre pour l'analyse spatiale et la géovisualisation,2024-06-20,https://ror.org/036w0tz95
Parc national des Cévennes,2024-06-20,https://ror.org/036wb4w46
ENSA Dijon,2024-06-20,https://ror.org/036wqyb22
Institut de génétique et de développement de Rennes,2024-06-20,https://ror.org/036xhtv26
Laboratoire Mémoire et Cognition,2024-06-20,https://ror.org/036ydxy43
Academie Polonaise des Sciences - Centre Scientifique à Paris,2024-06-20,https://ror.org/0370nxv28
Laboratoire de Chimie-Physique Macromoléculaire,2024-06-20,https://ror.org/0371yc337
High Altitude Observatory,2024-06-20,https://ror.org/03773p874
Centre Hospitalier Universitaire Dijon Bourgogne,2024-06-20,https://ror.org/0377z4z10
Laboratoire de Mécanique et d’Acoustique,2024-06-20,https://ror.org/03787ar02
"Biologie, Ingénierie et Imagerie de la Greffe de Cornée",2024-06-20,https://ror.org/037b3he73
PatriNat,2024-06-20,https://ror.org/037eda396
Institut de Recherches et d'Etudes sur les Mondes Arabes et Musulmans,2024-06-20,https://ror.org/037f3ga09
Établissement Français du Sang,2024-06-20,https://ror.org/037hby126
Centre Alpin sur les Réseaux Trophiques et Ecosystèmes Lacustre,2024-06-20,https://ror.org/037vdeb02
"Education, Cultures, Politiques",2024-06-20,https://ror.org/037xc1874
Laboratoire Génome et Développement des Plantes,2024-06-20,https://ror.org/038207k30
Laboratoire interdisciplinaire en études culturelles,2024-06-20,https://ror.org/03820wq39
"Centre interdisciplinaire de recherche ""Culture, éducation, formation, travail""",2024-06-20,https://ror.org/0389fzc60
Institut de Génomique Fonctionnelle de Lyon,2024-06-20,https://ror.org/038fcbc74
University of Belgrade – Faculty of Philology,2024-06-20,https://ror.org/038hqgh39
Laboratoire d'Informatique de Bourgogne,2024-06-20,https://ror.org/038kqx890
"Institut de Génétique, Environnement et Protection des Plantes",2024-06-20,https://ror.org/038kxsm48
SRKR Engineering College,2024-06-20,https://ror.org/038qac964
Heidelberg University,2024-06-20,https://ror.org/038t36y30
Integrated Structural Biology Grenoble,2024-06-20,https://ror.org/03949e763
Translational Innovation in Medicine and Complexity,2024-06-20,https://ror.org/03985kf35
Laboratoire Génie de Production,2024-06-20,https://ror.org/039aqbp11
Centre d'études sud-asiatiques et himalayennes,2024-06-20,https://ror.org/039bex249
CINEC Campus (Pvt) Ltd.,2024-06-20,https://ror.org/039hp5d87
Laboratoire Biosciences et bioingénierie pour la Santé,2024-06-20,https://ror.org/039j4x695
Banner Health,2024-06-20,https://ror.org/039wwwz66
Laboratoire de Mathématiques d'Orsay,2024-06-20,https://ror.org/03ab0zs98
Laboratoire Bordelais de Recherche en Informatique,2024-06-20,https://ror.org/03adqg323
Centre de données socio-politiques de Sciences Po,2024-06-20,https://ror.org/03aef3108
École Nationale de la Magistrature,2024-06-20,https://ror.org/03affdz79
NHS Digital,2024-06-20,https://ror.org/03am1eg44
Université de Perpignan,2024-06-20,https://ror.org/03am2jy38
Physique et Physiologie Intégratives de l'Arbre en Environnement Fluctuant,2024-06-20,https://ror.org/03atqv648
Asian University of Bangladesh,2024-06-20,https://ror.org/03aw0bz08
Laboratoire CarMeN,2024-06-20,https://ror.org/03bbjky47
"Sols, Solides, Structures, Risques",2024-06-20,https://ror.org/03bcdsr62
Irasia Recherche,2024-06-20,https://ror.org/03bcyhr16
Institut de Biologie Valrose,2024-06-20,https://ror.org/03bnma344
Institut Fresnel,2024-06-20,https://ror.org/03br1wy20
Université Lille Nord de France,2024-06-20,https://ror.org/03btvgn05
Institut de Chimie Moléculaire de Reims,2024-06-20,https://ror.org/03c0nx407
Mondes germaniques et nord-européens,2024-06-20,https://ror.org/03c363p94
Institut de Recherche en Cancérologie de Montpellier,2024-06-20,https://ror.org/03capj968
"Droits, Contrats et Territoires",2024-06-20,https://ror.org/03cccec37
Institut de Recherche Technologique B-com,2024-06-20,https://ror.org/03cejhk28
Laboratoire des Multimatériaux et Interfaces,2024-06-20,https://ror.org/03cfem402
Institut Clinique de la Souris,2024-06-20,https://ror.org/03cjqqq10
Chimie Biologique pour le Vivant,2024-06-20,https://ror.org/03cjyj977
Biomatériaux et Inflammation en Site Osseux,2024-06-20,https://ror.org/03cnttr74
Consejo Nacional de Investigaciones Científicas y Técnicas,2024-06-20,https://ror.org/03cqe8w59
United States Navy,2024-06-20,https://ror.org/03cs53d16
Centre d'Etudes Supérieures de la Renaissance,2024-06-20,https://ror.org/03cv31q28
Etude longitudinale française depuis l'enfance,2024-06-20,https://ror.org/03cxgcr75
"Centre de Recherche d'Albi en génie des Procédés, des SOlides Divisés, de l'Énergie et de l'Environnement",2024-06-20,https://ror.org/03cxnrt47
Biologie Fonctionnelle Insectes et Interactions,2024-06-20,https://ror.org/03d1jma17
Naval Surface Warfare Center,2024-06-20,https://ror.org/03d4ecn10
Air-Lock (United States),2024-06-20,https://ror.org/03d54td73
Epigénétique et Destin Cellulaire,2024-06-20,https://ror.org/03dbsav41
EPF - École d'ingénieurs,2024-06-20,https://ror.org/03dg0f179
Laboratoire des Fluides Complexes et leurs Réservoirs,2024-06-20,https://ror.org/03dg47v24
"Laboratoire de Psychologie : Cognition, Comportement, Communication",2024-06-20,https://ror.org/03dgmxj03
Naval Sea Systems Command,2024-06-20,https://ror.org/03dm1p143
Spintronique et Technologie des Composants,2024-06-20,https://ror.org/03e044190
Épidémiologie des maladies Animales et zoonotiques,2024-06-20,https://ror.org/03e04sg66
Universitat de les Illes Balears,2024-06-20,https://ror.org/03e10x626
Maison Asie Pacifique,2024-06-20,https://ror.org/03e2syc87
Laboratoire de Microbiologie Fondamentale et Pathogénicité,2024-06-20,https://ror.org/03e4tg734
IMT Mines Alès,2024-06-20,https://ror.org/03e8rf594
"Unité de Recherche Pluridisciplinaire Sport, Santé, Société",2024-06-20,https://ror.org/03eq8fa86
LabEx PERSYVAL-Lab,2024-06-20,https://ror.org/03eqm6y13
Centre Hospitalier Régional Universitaire de Brest,2024-06-20,https://ror.org/03evbwn87
Laboratoire de Physique Subatomique et de Cosmologie,2024-06-20,https://ror.org/03f0apy98
Cancer Research Center,2024-06-20,https://ror.org/03fbwjm33
Centre Inria de l'Université de Lorraine,2024-06-20,https://ror.org/03fcjvn64
Institut National de Physique Nucléaire et de Physique des Particules,2024-06-20,https://ror.org/03fd77x13
